0 10 4 4 0 5 10 12 11 8 9 6 5 2 11 8 3 6 3 9 5 4 3 0 1 2 5 1 2 4 1 2 4 3 4 5 3 5 3 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 11 20 0 10 4 4 0 5 10 12 11 8 9 6 5 2 11 8 3 6 3 9 5 4 3 0 1 2 5 1 2 4 1 2 4 3 4 5 3 5 3 10 -1 6 5 16 23 20 8 19 -1 12 11 10 35 34 17 14 24 0 10 4 4 0 5 10 12 11 8 9 6 5 2 11 8 3 6 3 9 5 4 3 0 1 2 5 1 2 4 1 2 4 3 4 5 3 5 3 10 13 6 5 16 23 20 8 19 23 12 11 10 35 34 17 0
2 10 4 4 0 5 10 12 11 8 9 6 5 2 11 8 3 6 3 9 5 4 3 0 1 2 5 1 2 4 1 2 4 3 4 5 3 5 3 -1 -1 16 -1 -1 -1 10 -1 -1 -1 10 -1 -1 -1 19 -1 7 13 2 10 4 4 0 5 10 12 11 8 9 6 5 2 11 8 3 6 3 9 5 4 3 0 1 2 5 1 2 4 1 2 4 3 4 5 3 5 3 6 -1 16 -1 20 8 10 -1 12 -1 10 -1 34 17 19 -1 6 12 2 10 4 4 0 5 10 12 11 8 9 6 5 2 11 8 3 6 3 9 5 4 3 0 1 2 5 1 2 4 1 2 4 3 4 5 3 5 3 6 5 16 -1 20 8 10 -1 12 11 10 -1 34 17 19 -1 -2
1 10 4 4 0 5 10 12 11 8 9 6 5 2 11 8 3 6 3 9 5 4 3 0 1 2 5 1 2 4 1 2 4 3 4 5 3 5 3 -1 -1 -1 -1 10 -1 -1 -1 -1 -1 -1 -1 19 -1 -1 -1 17 11 1 10 4 4 0 5 10 12 11 8 9 6 5 2 11 8 3 6 3 9 5 4 3 0 1 2 5 1 2 4 1 2 4 3 4 5 3 5 3 16 -1 20 8 10 -1 6 5 10 -1 34 17 19 -1 12 11 24 36 1 10 4 4 0 5 10 12 11 8 9 6 5 2 11 8 3 6 3 9 5 4 3 0 1 2 5 1 2 4 1 2 4 3 4 5 3 5 3 16 23 20 8 10 -1 6 5 10 35 34 17 19 -1 12 11 -2
3 10 4 4 0 5 10 12 11 8 9 6 5 2 11 8 3 6 3 9 5 4 3 0 1 2 5 1 2 4 1 2 4 3 4 5 3 5 3 -1 -1 10 -1 6 -1 16 -1 -1 -1 19 -1 12 -1 10 -1 21 35 3 10 4 4 0 5 10 12 11 8 9 6 5 2 11 8 3 6 3 9 5 4 3 0 1 2 5 1 2 4 1 2 4 3 4 5 3 5 3 20 -1 10 -1 6 -1 16 -1 34 -1 19 -1 12 -1 10 -1 9 18 3 10 4 4 0 5 10 12 11 8 9 6 5 2 11 8 3 6 3 9 5 4 3 0 1 2 5 1 2 4 1 2 4 3 4 5 3 5 3 20 8 10 -1 6 -1 16 -1 34 17 19 -1 12 -1 10 -1 -8
0 8 4 11 9 9 5 4 5 10 10 2 6 3 11 8 12 0 3 6 2 1 2 2 5 4 3 3 3 5 4 1 5 3 4 1 0 5 4 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 5 10 0 8 4 11 9 9 5 4 5 10 10 2 6 3 11 8 12 0 3 6 2 1 2 2 5 4 3 3 3 5 4 1 5 3 4 1 0 5 4 4 -1 2 22 8 11 15 17 9 -1 3 40 14 22 24 31 22 37 0 8 4 11 9 9 5 4 5 10 10 2 6 3 11 8 12 0 3 6 2 1 2 2 5 4 3 3 3 5 4 1 5 3 4 1 0 5 4 4 21 2 22 8 11 15 17 9 36 3 40 14 22 24 31 -1
2 8 4 11 9 9 5 4 5 10 10 2 6 3 11 8 12 0 3 6 2 1 2 2 5 4 3 3 3 5 4 1 5 3 4 1 0 5 4 -1 -1 8 -1 -1 -1 4 -1 -1 -1 14 -1 -1 -1 9 -1 3 4 2 8 4 11 9 9 5 4 5 10 10 2 6 3 11 8 12 0 3 6 2 1 2 2 5 4 3 3 3 5 4 1 5 3 4 1 0 5 4 2 -1 8 -1 15 17 4 -1 3 -1 14 -1 24 31 9 -1 23 41 2 8 4 11 9 9 5 4 5 10 10 2 6 3 11 8 12 0 3 6 2 1 2 2 5 4 3 3 3 5 4 1 5 3 4 1 0 5 4 2 22 8 -1 15 17 4 -1 3 40 14 -1 24 31 9 -1 0
1 8 4 11 9 9 5 4 5 10 10 2 6 3 11 8 12 0 3 6 2 1 2 2 5 4 3 3 3 5 4 1 5 3 4 1 0 5 4 -1 -1 -1 -1 4 -1 -1 -1 -1 -1 -1 -1 9 -1 -1 -1 9 15 1 8 4 11 9 9 5 4 5 10 10 2 6 3 11 8 12 0 3 6 2 1 2 2 5 4 3 3 3 5 4 1 5 3 4 1 0 5 4 8 -1 15 17 4 -1 2 22 14 -1 24 31 9 -1 3 40 12 23 1 8 4 11 9 9 5 4 5 10 10 2 6 3 11 8 12 0 3 6 2 1 2 2 5 4 3 3 3 5 4 1 5 3 4 1 0 5 4 8 11 15 17 4 -1 2 22 14 22 24 31 9 -1 3 40 -4
3 8 4 11 9 9 5 4 5 10 10 2 6 3 11 8 12 0 3 6 2 1 2 2 5 4 3 3 3 5 4 1 5 3 4 1 0 5 4 -1 -1 4 -1 2 -1 8 -1 -1 -1 9 -1 3 -1 14 -1 16 25 3 8 4 11 9 9 5 4 5 10 10 2 6 3 11 8 12 0 3 6 2 1 2 2 5 4 3 3 3 5 4 1 5 3 4 1 0 5 4 15 -1 4 -1 2 -1 8 -1 24 -1 9 -1 3 -1 14 -1 18 32 3 8 4 11 9 9 5 4 5 10 10 2 6 3 11 8 12 0 3 6 2 1 2 2 5 4 3 3 3 5 4 1 5 3 4 1 0 5 4 15 17 4 -1 2 -1 8 -1 24 31 9 -1 3 -1 14 -1 -4
2 11 9 5 9 10 3 8 10 8 3 0 6 4 6 12 4 5 2 11 1 5 2 5 4 4 2 4 3 2 0 3 3 3 1 4 1 5 5 -1 -1 -1 -1 2 -1 6 -1 -1 -1 -1 -1 3 -1 13 -1 20 9 2 11 9 5 9 10 3 8 10 8 3 0 6 4 6 12 4 5 2 11 1 5 2 5 4 4 2 4 3 2 0 3 3 3 1 4 1 5 5 19 -1 0 14 2 -1 6 -1 8 -1 1 11 3 -1 13 -1 14 24 2 11 9 5 9 10 3 8 10 8 3 0 6 4 6 12 4 5 2 11 1 5 2 5 4 4 2 4 3 2 0 3 3 3 1 4 1 5 5 19 13 0 14 2 -1 6 -1 8 23 1 11 3 -1 13 -1 -5
3 11 9 5 9 10 3 8 10 8 3 0 6 4 6 12 4 5 2 11 1 5 2 5 4 4 2 4 3 2 0 3 3 3 1 4 1 5 5 -1 -1 2 -1 6 -1 19 -1 -1 -1 3 -1 13 -1 8 -1 1 2 3 11 9 5 9 10 3 8 10 8 3 0 6 4 6 12 4 5 2 11 1 5 2 5 4 4 2 4 3 2 0 3 3 3 1 4 1 5 5 0 -1 2 -1 6 -1 19 -1 1 -1 3 -1 13 -1 8 -1 15 12 3 11 9 5 9 10 3 8 10 8 3 0 6 4 6 12 4 5 2 11 1 5 2 5 4 4 2 4 3 2 0 3 3 3 1 4 1 5 5 0 14 2 -1 6 -1 19 -1 1 11 3 -1 13 -1 8 -1 -3
1 11 9 5 9 10 3 8 10 8 3 0 6 4 6 12 4 5 2 11 1 5 2 5 4 4 2 4 3 2 0 3 3 3 1 4 1 5 5 -1 -1 6 -1 -1 -1 -1 -1 -1 -1 13 -1 -1 -1 -1 -1 3 4 1 11 9 5 9 10 3 8 10 8 3 0 6 4 6 12 4 5 2 11 1 5 2 5 4 4 2 4 3 2 0 3 3 3 1 4 1 5 5 2 -1 6 -1 19 13 0 14 3 -1 13 -1 8 23 1 11 18 33 1 11 9 5 9 10 3 8 10 8 3 0 6 4 6 12 4 5 2 11 1 5 2 5 4 4 2 4 3 2 0 3 3 3 1 4 1 5 5 2 17 6 -1 19 13 0 14 3 32 13 -1 8 23 1 11 1
0 11 9 5 9 10 3 8 10 8 3 0 6 4 6 12 4 5 2 11 1 5 2 5 4 4 2 4 3 2 0 3 3 3 1 4 1 5 5 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 7 14 0 11 9 5 9 10 3 8 10 8 3 0 6 4 6 12 4 5 2 11 1 5 2 5 4 4 2 4 3 2 0 3 3 3 1 4 1 5 5 6 -1 19 13 0 14 2 17 13 -1 8 23 1 11 3 32 5 11 0 11 9 5 9 10 3 8 10 8 3 0 6 4 6 12 4 5 2 11 1 5 2 5 4 4 2 4 3 2 0 3 3 3 1 4 1 5 5 6 4 19 13 0 14 2 17 13 10 8 23 1 11 3 32 -2
2 5 5 3 2 11 10 9 0 6 11 6 4 8 9 12 3 8 4 10 4 2 5 2 5 1 3 0 1 4 3 3 4 4 1 5 3 2 5 -1 -1 2 -1 -1 -1 6 -1 -1 -1 5 -1 -1 -1 4 -1 21 35 2 5 5 3 2 11 10 9 0 6 11 6 4 8 9 12 3 8 4 10 4 2 5 2 5 1 3 0 1 4 3 3 4 4 1 5 3 2 5 20 -1 2 -1 22 4 6 -1 34 -1 5 -1 18 9 4 -1 16 29 2 5 5 3 2 11 10 9 0 6 11 6 4 8 9 12 3 8 4 10 4 2 5 2 5 1 3 0 1 4 3 3 4 4 1 5 3 2 5 20 15 2 -1 22 4 6 -1 34 28 5 -1 18 9 4 -1 -6
0 5 5 3 2 11 10 9 0 6 11 6 4 8 9 12 3 8 4 10 4 2 5 2 5 1 3 0 1 4 3 3 4 4 1 5 3 2 5 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 3 6 0 5 5 3 2 11 10 9 0 6 11 6 4 8 9 12 3 8 4 10 4 2 5 2 5 1 3 0 1 4 3 3 4 4 1 5 3 2 5 2 -1 22 4 6 10 20 15 5 -1 18 9 4 19 34 28 18 32 0 5 5 3 2 11 10 9 0 6 11 6 4 8 9 12 3 8 4 10 4 2 5 2 5 1 3 0 1 4 3 3 4 4 1 5 3 2 5 2 17 22 4 6 10 20 15 5 31 18 9 4 19 34 28 -5
3 5 5 3 2 11 10 9 0 6 11 6 4 8 9 12 3 8 4 10 4 2 5 2 5 1 3 0 1 4 3 3 4 4 1 5 3 2 5 -1 -1 6 -1 20 -1 2 -1 -1 -1 4 -1 34 -1 5 -1 23 19 3 5 5 3 2 11 10 9 0 6 11 6 4 8 9 12 3 8 4 10 4 2 5 2 5 1 3 0 1 4 3 3 4 4 1 5 3 2 5 22 -1 6 -1 20 -1 2 -1 18 -1 4 -1 34 -1 5 -1 5 10 3 5 5 3 2 11 10 9 0 6 11 6 4 8 9 12 3 8 4 10 4 2 5 2 5 1 3 0 1 4 3 3 4 4 1 5 3 2 5 22 4 6 -1 20 -1 2 -1 18 9 4 -1 34 -1 5 -1 -5
1 5 5 3 2 11 10 9 0 6 11 6 4 8 9 12 3 8 4 10 4 2 5 2 5 1 3 0 1 4 3 3 4 4 1 5 3 2 5 -1 -1 -1 -1 2 -1 -1 -1 -1 -1 -1 -1 5 -1 -1 -1 7 5 1 5 5 3 2 11 10 9 0 6 11 6 4 8 9 12 3 8 4 10 4 2 5 2 5 1 3 0 1 4 3 3 4 4 1 5 3 2 5 6 -1 20 15 2 -1 22 4 4 -1 34 28 5 -1 18 9 11 20 1 5 5 3 2 11 10 9 0 6 11 6 4 8 9 12 3 8 4 10 4 2 5 2 5 1 3 0 1 4 3 3 4 4 1 5 3 2 5 6 10 20 15 2 -1 22 4 4 19 34 28 5 -1 18 9 0
1 9 4 4 3 8 9 11 6 10 11 0 8 2 12 5 5 3 6 10 1 5 3 1 2 5 2 3 5 1 0 3 3 4 4 4 5 2 4 -1 -1 -1 -1 4 -1 -1 -1 -1 -1 -1 -1 9 -1 -1 -1 9 15 1 9 4 4 3 8 9 11 6 10 11 0 8 2 12 5 5 3 6 10 1 5 3 1 2 5 2 3 5 1 0 3 3 4 4 4 5 2 4 8 -1 1 22 4 -1 11 17 14 -1 0 18 9 -1 13 29 15 12 1 9 4 4 3 8 9 11 6 10 11 0 8 2 12 5 5 3 6 10 1 5 3 1 2 5 2 3 5 1 0 3 3 4 4 4 5 2 4 8 14 1 22 4 -1 11 17 14 11 0 18 9 -1 13 29 0
2 9 4 4 3 8 9 11 6 10 11 0 8 2 12 5 5 3 6 10 1 5 3 1 2 5 2 3 5 1 0 3 3 4 4 4 5 2 4 -1 -1 4 -1 -1 -1 8 -1 -1 -1 9 -1 -1 -1 14 -1 2 1 2 9 4 4 3 8 9 11 6 10 11 0 8 2 12 5 5 3 6 10 1 5 3 1 2 5 2 3 5 1 0 3 3 4 4 4 5 2 4 1 -1 4 -1 11 17 8 -1 0 -1 9 -1 13 29 14 -1 23 19 2 9 4 4 3 8 9 11 6 10 11 0 8 2 12 5 5 3 6 10 1 5 3 1 2 5 2 3 5 1 0 3 3 4 4 4 5 2 4 1 22 4 -1 11 17 8 -1 0 18 9 -1 13 29 14 -1 -6
0 9 4 4 3 8 9 11 6 10 11 0 8 2 12 5 5 3 6 10 1 5 3 1 2 5 2 3 5 1 0 3 3 4 4 4 5 2 4 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 5 10 0 9 4 4 3 8 9 11 6 10 11 0 8 2 12 5 5 3 6 10 1 5 3 1 2 5 2 3 5 1 0 3 3 4 4 4 5 2 4 4 -1 11 17 8 14 1 22 9 -1 13 29 14 11 0 18 22 31 0 9 4 4 3 8 9 11 6 10 11 0 8 2 12 5 5 3 6 10 1 5 3 1 2 5 2 3 5 1 0 3 3 4 4 4 5 2 4 4 21 11 17 8 14 1 22 9 30 13 29 14 11 0 18 -3
3 9 4 4 3 8 9 11 6 10 11 0 8 2 12 5 5 3 6 10 1 5 3 1 2 5 2 3 5 1 0 3 3 4 4 4 5 2 4 -1 -1 8 -1 1 -1 4 -1 -1 -1 14 -1 0 -1 9 -1 12 14 3 9 4 4 3 8 9 11 6 10 11 0 8 2 12 5 5 3 6 10 1 5 3 1 2 5 2 3 5 1 0 3 3 4 4 4 5 2 4 11 -1 8 -1 1 -1 4 -1 13 -1 14 -1 0 -1 9 -1 18 30 3 9 4 4 3 8 9 11 6 10 11 0 8 2 12 5 5 3 6 10 1 5 3 1 2 5 2 3 5 1 0 3 3 4 4 4 5 2 4 11 17 8 -1 1 -1 4 -1 13 29 14 -1 0 -1 9 -1 -3
3 5 2 3 9 10 10 5 9 6 0 12 3 8 4 11 6 4 8 11 5 3 5 4 3 1 2 2 4 0 1 4 2 5 5 4 3 3 1 -1 -1 20 -1 14 -1 3 -1 -1 -1 34 -1 26 -1 7 -1 23 40 3 5 2 3 9 10 10 5 9 6 0 12 3 8 4 11 6 4 8 11 5 3 5 4 3 1 2 2 4 0 1 4 2 5 5 4 3 3 1 22 -1 20 -1 14 -1 3 -1 39 -1 34 -1 26 -1 7 -1 1 3 3 5 2 3 9 10 10 5 9 6 0 12 3 8 4 11 6 4 8 11 5 3 5 4 3 1 2 2 4 0 1 4 2 5 5 4 3 3 1 22 0 20 -1 14 -1 3 -1 39 2 34 -1 26 -1 7 -1 -6
2 5 2 3 9 10 10 5 9 6 0 12 3 8 4 11 6 4 8 11 5 3 5 4 3 1 2 2 4 0 1 4 2 5 5 4 3 3 1 -1 -1 14 -1 3 -1 -1 -1 -1 -1 26 -1 7 -1 -1 -1 21 35 2 5 2 3 9 10 10 5 9 6 0 12 3 8 4 11 6 4 8 11 5 3 5 4 3 1 2 2 4 0 1 4 2 5 5 4 3 3 1 20 -1 14 -1 3 -1 22 0 34 -1 26 -1 7 -1 39 2 8 16 2 5 2 3 9 10 10 5 9 6 0 12 3 8 4 11 6 4 8 11 5 3 5 4 3 1 2 2 4 0 1 4 2 5 5 4 3 3 1 20 7 14 -1 3 -1 22 0 34 15 26 -1 7 -1 39 2 0
0 5 2 3 9 10 10 5 9 6 0 12 3 8 4 11 6 4 8 11 5 3 5 4 3 1 2 2 4 0 1 4 2 5 5 4 3 3 1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 15 27 0 5 2 3 9 10 10 5 9 6 0 12 3 8 4 11 6 4 8 11 5 3 5 4 3 1 2 2 4 0 1 4 2 5 5 4 3 3 1 14 -1 3 16 22 0 20 7 26 -1 7 10 39 2 34 15 12 20 0 5 2 3 9 10 10 5 9 6 0 12 3 8 4 11 6 4 8 11 5 3 5 4 3 1 2 2 4 0 1 4 2 5 5 4 3 3 1 14 11 3 16 22 0 20 7 26 19 7 10 39 2 34 15 -5
1 5 2 3 9 10 10 5 9 6 0 12 3 8 4 11 6 4 8 11 5 3 5 4 3 1 2 2 4 0 1 4 2 5 5 4 3 3 1 -1 -1 -1 -1 -1 -1 14 -1 -1 -1 -1 -1 -1 -1 26 -1 4 8 1 5 2 3 9 10 10 5 9 6 0 12 3 8 4 11 6 4 8 11 5 3 5 4 3 1 2 2 4 0 1 4 2 5 5 4 3 3 1 3 -1 22 0 20 7 14 -1 7 -1 39 2 34 15 26 -1 17 11 1 5 2 3 9 10 10 5 9 6 0 12 3 8 4 11 6 4 8 11 5 3 5 4 3 1 2 2 4 0 1 4 2 5 5 4 3 3 1 3 16 22 0 20 7 14 -1 7 10 39 2 34 15 26 -1 -4
1 12 3 4 6 11 11 0 10 8 5 3 9 9 8 2 10 6 5 4 3 2 4 5 3 3 0 1 4 5 5 4 4 3 2 1 5 2 1 -1 -1 -1 -1 14 -1 -1 -1 -1 -1 -1 -1 26 -1 -1 -1 8 15 1 12 3 4 6 11 11 0 10 8 5 3 9 9 8 2 10 6 5 4 3 2 4 5 3 3 0 1 4 5 5 4 4 3 2 1 5 2 1 7 -1 20 11 14 -1 0 22 14 -1 36 19 26 -1 1 39 14 26 1 12 3 4 6 11 11 0 10 8 5 3 9 9 8 2 10 6 5 4 3 2 4 5 3 3 0 1 4 5 5 4 4 3 2 1 5 2 1 7 13 20 11 14 -1 0 22 14 25 36 19 26 -1 1 39 -4
2 12 3 4 6 11 11 0 10 8 5 3 9 9 8 2 10 6 5 4 3 2 4 5 3 3 0 1 4 5 5 4 4 3 2 1 5 2 1 -1 -1 14 -1 -1 -1 7 -1 -1 -1 26 -1 -1 -1 14 -1 21 37 2 12 3 4 6 11 11 0 10 8 5 3 9 9 8 2 10 6 5 4 3 2 4 5 3 3 0 1 4 5 5 4 4 3 2 1 5 2 1 20 -1 14 -1 0 22 7 -1 36 -1 26 -1 1 39 14 -1 12 20 2 12 3 4 6 11 11 0 10 8 5 3 9 9 8 2 10 6 5 4 3 2 4 5 3 3 0 1 4 5 5 4 4 3 2 1 5 2 1 20 11 14 -1 0 22 7 -1 36 19 26 -1 1 39 14 -1 -1
0 12 3 4 6 11 11 0 10 8 5 3 9 9 8 2 10 6 5 4 3 2 4 5 3 3 0 1 4 5 5 4 4 3 2 1 5 2 1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 15 27 0 12 3 4 6 11 11 0 10 8 5 3 9 9 8 2 10 6 5 4 3 2 4 5 3 3 0 1 4 5 5 4 4 3 2 1 5 2 1 14 -1 0 22 7 13 20 11 26 -1 1 39 14 25 36 19 49 68 0 12 3 4 6 11 11 0 10 8 5 3 9 9 8 2 10 6 5 4 3 2 4 5 3 3 0 1 4 5 5 4 4 3 2 1 5 2 1 14 48 0 22 7 13 20 11 26 67 1 39 14 25 36 19 0
3 12 3 4 6 11 11 0 10 8 5 3 9 9 8 2 10 6 5 4 3 2 4 5 3 3 0 1 4 5 5 4 4 3 2 1 5 2 1 -1 -1 7 -1 20 -1 14 -1 -1 -1 14 -1 36 -1 26 -1 1 2 3 12 3 4 6 11 11 0 10 8 5 3 9 9 8 2 10 6 5 4 3 2 4 5 3 3 0 1 4 5 5 4 4 3 2 1 5 2 1 0 -1 7 -1 20 -1 14 -1 1 -1 14 -1 36 -1 26 -1 23 40 3 12 3 4 6 11 11 0 10 8 5 3 9 9 8 2 10 6 5 4 3 2 4 5 3 3 0 1 4 5 5 4 4 3 2 1 5 2 1 0 22 7 -1 20 -1 14 -1 1 39 14 -1 36 -1 26 -1 -6
0 3 8 0 9 8 5 9 12 11 10 6 3 5 10 11 4 2 6 4 4 3 0 1 1 2 2 4 3 5 3 5 4 4 5 3 2 5 1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 10 7 0 3 8 0 9 8 5 9 12 11 10 6 3 5 10 11 4 2 6 4 4 3 0 1 1 2 2 4 3 5 3 5 4 4 5 3 2 5 1 9 -1 13 14 4 10 17 21 6 -1 25 11 7 19 32 36 24 42 0 3 8 0 9 8 5 9 12 11 10 6 3 5 10 11 4 2 6 4 4 3 0 1 1 2 2 4 3 5 3 5 4 4 5 3 2 5 1 9 23 13 14 4 10 17 21 6 41 25 11 7 19 32 36 -5
2 3 8 0 9 8 5 9 12 11 10 6 3 5 10 11 4 2 6 4 4 3 0 1 1 2 2 4 3 5 3 5 4 4 5 3 2 5 1 -1 -1 4 -1 -1 -1 9 -1 -1 -1 7 -1 -1 -1 6 -1 14 26 2 3 8 0 9 8 5 9 12 11 10 6 3 5 10 11 4 2 6 4 4 3 0 1 1 2 2 4 3 5 3 5 4 4 5 3 2 5 1 13 -1 4 -1 17 21 9 -1 25 -1 7 -1 32 36 6 -1 15 12 2 3 8 0 9 8 5 9 12 11 10 6 3 5 10 11 4 2 6 4 4 3 0 1 1 2 2 4 3 5 3 5 4 4 5 3 2 5 1 13 14 4 -1 17 21 9 -1 25 11 7 -1 32 36 6 -1 0
1 3 8 0 9 8 5 9 12 11 10 6 3 5 10 11 4 2 6 4 4 3 0 1 1 2 2 4 3 5 3 5 4 4 5 3 2 5 1 -1 -1 -1 -1 9 -1 -1 -1 -1 -1 -1 -1 6 -1 -1 -1 5 8 1 3 8 0 9 8 5 9 12 11 10 6 3 5 10 11 4 2 6 4 4 3 0 1 1 2 2 4 3 5 3 5 4 4 5 3 2 5 1 4 -1 17 21 9 -1 13 14 7 -1 32 36 6 -1 25 11 11 20 1 3 8 0 9 8 5 9 12 11 10 6 3 5 10 11 4 2 6 4 4 3 0 1 1 2 2 4 3 5 3 5 4 4 5 3 2 5 1 4 10 17 21 9 -1 13 14 7 19 32 36 6 -1 25 11 -6
3 3 8 0 9 8 5 9 12 11 10 6 3 5 10 11 4 2 6 4 4 3 0 1 1 2 2 4 3 5 3 5 4 4 5 3 2 5 1 -1 -1 9 -1 13 -1 4 -1 -1 -1 6 -1 25 -1 7 -1 18 33 3 3 8 0 9 8 5 9 12 11 10 6 3 5 10 11 4 2 6 4 4 3 0 1 1 2 2 4 3 5 3 5 4 4 5 3 2 5 1 17 -1 9 -1 13 -1 4 -1 32 -1 6 -1 25 -1 7 -1 22 37 3 3 8 0 9 8 5 9 12 11 10 6 3 5 10 11 4 2 6 4 4 3 0 1 1 2 2 4 3 5 3 5 4 4 5 3 2 5 1 17 21 9 -1 13 -1 4 -1 32 36 6 -1 25 -1 7 -1 -4
3 0 4 6 2 12 3 9 6 11 10 10 11 5 8 3 8 4 9 5 0 1 5 3 3 3 5 2 2 5 4 4 1 2 4 1 5 3 4 -1 -1 22 -1 6 -1 8 -1 -1 -1 40 -1 13 -1 17 -1 19 32 3 0 4 6 2 12 3 9 6 11 10 10 11 5 8 3 8 4 9 5 0 1 5 3 3 3 5 2 2 5 4 4 1 2 4 1 5 3 4 18 -1 22 -1 6 -1 8 -1 31 -1 40 -1 13 -1 17 -1 11 20 3 0 4 6 2 12 3 9 6 11 10 10 11 5 8 3 8 4 9 5 0 1 5 3 3 3 5 2 2 5 4 4 1 2 4 1 5 3 4 18 10 22 -1 6 -1 8 -1 31 19 40 -1 13 -1 17 -1 -4
1 0 4 6 2 12 3 9 6 11 10 10 11 5 8 3 8 4 9 5 0 1 5 3 3 3 5 2 2 5 4 4 1 2 4 1 5 3 4 -1 -1 -1 -1 8 -1 -1 -1 -1 -1 -1 -1 17 -1 -1 -1 23 41 1 0 4 6 2 12 3 9 6 11 10 10 11 5 8 3 8 4 9 5 0 1 5 3 3 3 5 2 2 5 4 4 1 2 4 1 5 3 4 22 -1 6 21 8 -1 18 10 40 -1 13 38 17 -1 31 19 3 4 1 0 4 6 2 12 3 9 6 11 10 10 11 5 8 3 8 4 9 5 0 1 5 3 3 3 5 2 2 5 4 4 1 2 4 1 5 3 4 22 2 6 21 8 -1 18 10 40 3 13 38 17 -1 31 19 0
2 0 4 6 2 12 3 9 6 11 10 10 11 5 8 3 8 4 9 5 0 1 5 3 3 3 5 2 2 5 4 4 1 2 4 1 5 3 4 -1 -1 8 -1 -1 -1 22 -1 -1 -1 17 -1 -1 -1 40 -1 7 14 2 0 4 6 2 12 3 9 6 11 10 10 11 5 8 3 8 4 9 5 0 1 5 3 3 3 5 2 2 5 4 4 1 2 4 1 5 3 4 6 -1 8 -1 18 10 22 -1 13 -1 17 -1 31 19 40 -1 22 39 2 0 4 6 2 12 3 9 6 11 10 10 11 5 8 3 8 4 9 5 0 1 5 3 3 3 5 2 2 5 4 4 1 2 4 1 5 3 4 6 21 8 -1 18 10 22 -1 13 38 17 -1 31 19 40 -1 -2
0 0 4 6 2 12 3 9 6 11 10 10 11 5 8 3 8 4 9 5 0 1 5 3 3 3 5 2 2 5 4 4 1 2 4 1 5 3 4 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 9 18 0 0 4 6 2 12 3 9 6 11 10 10 11 5 8 3 8 4 9 5 0 1 5 3 3 3 5 2 2 5 4 4 1 2 4 1 5 3 4 8 -1 18 10 22 2 6 21 17 -1 31 19 40 3 13 38 20 9 0 0 4 6 2 12 3 9 6 11 10 10 11 5 8 3 8 4 9 5 0 1 5 3 3 3 5 2 2 5 4 4 1 2 4 1 5 3 4 8 19 18 10 22 2 6 21 17 8 31 19 40 3 13 38 -3
0 3 9 2 9 4 11 8 6 0 11 6 5 5 8 3 10 4 12 10 5 2 4 2 4 1 4 5 0 4 3 2 3 3 1 1 3 5 5 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 10 19 0 3 9 2 9 4 11 8 6 0 11 6 5 5 8 3 10 4 12 10 5 2 4 2 4 1 4 5 0 4 3 2 3 3 1 1 3 5 5 9 -1 17 7 14 23 12 3 18 -1 32 12 27 39 23 5 21 37 0 3 9 2 9 4 11 8 6 0 11 6 5 5 8 3 10 4 12 10 5 2 4 2 4 1 4 5 0 4 3 2 3 3 1 1 3 5 5 9 20 17 7 14 23 12 3 18 36 32 12 27 39 23 5 0
3 3 9 2 9 4 11 8 6 0 11 6 5 5 8 3 10 4 12 10 5 2 4 2 4 1 4 5 0 4 3 2 3 3 1 1 3 5 5 -1 -1 14 -1 12 -1 9 -1 -1 -1 27 -1 23 -1 18 -1 18 33 3 3 9 2 9 4 11 8 6 0 11 6 5 5 8 3 10 4 12 10 5 2 4 2 4 1 4 5 0 4 3 2 3 3 1 1 3 5 5 17 -1 14 -1 12 -1 9 -1 32 -1 27 -1 23 -1 18 -1 8 13 3 3 9 2 9 4 11 8 6 0 11 6 5 5 8 3 10 4 12 10 5 2 4 2 4 1 4 5 0 4 3 2 3 3 1 1 3 5 5 17 7 14 -1 12 -1 9 -1 32 12 27 -1 23 -1 18 -1 -1
